id_row,SEXE,ANNEE,CLASSE_AGE,CODE_CIM10,libelle_CIM10,label,indicateur,rang,frequence,age_median,nb_cas,asr
1990,Femme,2014,25-49,C23-24,,Vésicule - Voies biliaires,Incidence,22,0.0,,0,0.0
4469,Femme,2019,00-24,C23-24,,Vésicule - Voies biliaires,Mortalité,22,0.0,,0,0.0
1992,Femme,2015,25-49,C23-24,,Vésicule - Voies biliaires,Incidence,22,0.0,,0,0.0
5192,Homme,2010,25-49,C23-24,,Vésicule - Voies biliaires,Mortalité,23,0.0,,0,0.0
5196,Femme,2012,25-49,C23-24,,Vésicule - Voies biliaires,Mortalité,22,0.0,,0,0.0
3981,Femme,2012,Tous ages,C23-24,,Vésicule - Voies biliaires,Mortalité,23,0.0,,0,0.0
5193,Femme,2010,25-49,C23-24,,Vésicule - Voies biliaires,Mortalité,22,0.0,,0,0.0
4462,Homme,2016,00-24,C23-24,,Vésicule - Voies biliaires,Mortalité,22,0.0,,0,0.0
4464,Homme,2017,00-24,C23-24,,Vésicule - Voies biliaires,Mortalité,22,0.0,,0,0.0
5205,Femme,2018,25-49,C23-24,,Vésicule - Voies biliaires,Mortalité,22,0.0,,0,0.0
1979,Homme,2008,25-49,C23-24,,Vésicule - Voies biliaires,Incidence,23,0.0,,0,0.0
1292,Femme,2009,00-24,C23-24,,Vésicule - Voies biliaires,Incidence,22,0.0,,0,0.0
5845,Femme,2019,50-74,C23-24,,Vésicule - Voies biliaires,Mortalité,23,0.0,,0,0.0
3355,Femme,2012,75+,C23-24,,Vésicule - Voies biliaires,Incidence,22,0.0,,0,0.0
2683,Homme,2008,50-74,C23-24,,Vésicule - Voies biliaires,Incidence,23,0.0,,0,0.0
4156,Homme,2018,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,6,0.0,,0,0.0
5701,Femme,2012,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,15,0.0,,0,0.0
1829,Homme,2018,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,16,0.0,,0,0.0
1832,Homme,2020,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,17,0.0,,0,0.0
5700,Femme,2011,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,17,0.0,,0,0.0
4894,Femme,2015,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,11,0.0,,0,0.0
4898,Femme,2017,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,12,0.0,,0,0.0
4160,Homme,2020,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,7,0.0,,0,0.0
941,Femme,2011,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,10,0.0,,0,0.0
2590,Femme,2010,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,18,0.0,,0,0.0
6301,Femme,2018,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,18,0.0,,0,0.0
3204,Femme,2013,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,19,0.0,,0,0.0
3888,Femme,2012,Tous ages,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,20,0.0,,0,0.0
949,Homme,2016,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,10,0.0,,0,0.0
5702,Femme,2013,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,17,0.0,,0,0.0
6304,Femme,2020,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,16,0.0,,0,0.0
3208,Femme,2019,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,19,0.0,,0,0.0
4154,Homme,2017,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,10,0.0,,0,0.0
4889,Femme,2012,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,11,0.0,,0,0.0
1815,Homme,2009,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,17,0.0,,0,0.0
4152,Homme,2016,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,8,0.0,,0,0.0
4905,Homme,2021,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,9,0.0,,0,0.0
5699,Femme,2010,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,15,0.0,,0,0.0
1823,Femme,2013,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,18,0.0,,0,0.0
4161,Homme,2021,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,8,0.0,,0,0.0
4901,Homme,2019,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,12,0.0,,0,0.0
2589,Femme,2009,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,20,0.0,,0,0.0
3206,Femme,2017,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,17,0.0,,0,0.0
937,Homme,2009,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,10,0.0,,0,0.0
1827,Homme,2017,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,15,0.0,,0,0.0
4892,Femme,2014,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,10,0.0,,0,0.0
4886,Homme,2011,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,10,0.0,,0,0.0
1818,Femme,2010,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,15,0.0,,0,0.0
1817,Homme,2010,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,16,0.0,,0,0.0
3205,Homme,2014,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,18,0.0,,0,0.0
4890,Homme,2013,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,9,0.0,,0,0.0
936,Femme,2008,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,9,0.0,,0,0.0
4155,Femme,2017,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,7,0.0,,0,0.0
4888,Homme,2012,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,11,0.0,,0,0.0
6295,Femme,2013,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,14,0.0,,0,0.0
6297,Femme,2015,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,18,0.0,,0,0.0
959,Femme,2021,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,7,0.0,,0,0.0
4159,Femme,2019,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,7,0.0,,0,0.0
6290,Femme,2009,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,13,0.0,,0,0.0
4887,Femme,2011,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,11,0.0,,0,0.0
3198,Homme,2008,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,17,0.0,,0,0.0
5707,Femme,2021,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,18,0.0,,0,0.0
3207,Femme,2018,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,19,0.0,,0,0.0
944,Homme,2013,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,8,0.0,,0,0.0
1821,Homme,2012,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,14,0.0,,0,0.0
1819,Homme,2011,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,18,0.0,,0,0.0
945,Femme,2013,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,9,0.0,,0,0.0
6292,Femme,2011,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,15,0.0,,0,0.0
3210,Femme,2021,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,19,0.0,,0,0.0
4883,Homme,2009,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,9,0.0,,0,0.0
1826,Femme,2015,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,17,0.0,,0,0.0
4900,Femme,2018,25-49,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,9,0.0,,0,0.0
946,Homme,2014,00-24,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,9,0.0,,0,0.0
6298,Homme,2016,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Mortalité,16,0.0,,0,0.0
3209,Homme,2021,75+,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,18,0.0,,0,0.0
2593,Femme,2015,50-74,C30-32,,Fosses nasales_sinus annexes de la face_oreille interne_larynx,Incidence,20,0.0,,0,0.0
822,Femme,2017,00-24,C33-34,,Bronches-Poumon,Incidence,4,0.0,,0,0.0
828,Femme,2020,00-24,C33-34,,Bronches-Poumon,Incidence,4,0.0,,0,0.0
815,Femme,2013,00-24,C33-34,,Bronches-Poumon,Incidence,4,0.0,,0,0.0
4044,Homme,2010,00-24,C33-34,,Bronches-Poumon,Mortalité,2,0.0,,0,0.0
4056,Homme,2019,00-24,C33-34,,Bronches-Poumon,Mortalité,2,0.0,,0,0.0
4060,Femme,2021,00-24,C33-34,,Bronches-Poumon,Mortalité,2,0.0,,0,0.0
4043,Femme,2009,00-24,C33-34,,Bronches-Poumon,Mortalité,2,0.0,,0,0.0
819,Homme,2016,00-24,C33-34,,Bronches-Poumon,Incidence,5,0.0,,0,0.0
825,Homme,2019,00-24,C33-34,,Bronches-Poumon,Incidence,4,0.0,,0,0.0
827,Homme,2020,00-24,C33-34,,Bronches-Poumon,Incidence,4,0.0,,0,0.0
4048,Homme,2012,00-24,C33-34,,Bronches-Poumon,Mortalité,4,0.0,,0,0.0
812,Homme,2012,00-24,C33-34,,Bronches-Poumon,Incidence,5,0.0,,0,0.0
4055,Femme,2018,00-24,C33-34,,Bronches-Poumon,Mortalité,2,0.0,,0,0.0
818,Homme,2015,00-24,C33-34,,Bronches-Poumon,Incidence,7,0.0,,0,0.0
4049,Femme,2012,00-24,C33-34,,Bronches-Poumon,Mortalité,2,0.0,,0,0.0
814,Homme,2013,00-24,C33-34,,Bronches-Poumon,Incidence,3,0.0,,0,0.0
1925,Femme,2013,25-49,C64-65,,Rein,Incidence,20,0.0,,0,0.0
3269,Femme,2015,75+,C64-65,,Rein,Incidence,21,0.0,,0,0.0
4573,Femme,2020,00-24,C64-65,,Rein,Mortalité,16,,,0,0.0
5779,Homme,2019,50-74,C64-65,,Rein,Mortalité,20,0.0,,0,0.0
4341,Homme,2010,00-24,C64-65,,Rein,Mortalité,16,0.0,,0,0.0
3932,Homme,2015,Tous ages,C64-65,,Rein,Mortalité,21,0.0,,0,0.0
4572,Femme,2015,00-24,C64-65,,Rein,Mortalité,16,,,0,0.0
5076,Homme,2011,25-49,C64-65,,Rein,Mortalité,17,0.0,,0,0.0
5089,Femme,2017,25-49,C64-65,,Rein,Mortalité,18,0.0,,0,0.0
6390,Femme,2020,75+,C64-65,,Rein,Mortalité,19,0.0,,0,0.0
4347,Homme,2013,00-24,C64-65,,Rein,Mortalité,16,0.0,,0,0.0
6389,Homme,2020,75+,C64-65,,Rein,Mortalité,21,0.0,,0,0.0
5777,Femme,2017,50-74,C64-65,,Rein,Mortalité,21,0.0,,0,0.0
5080,Homme,2013,25-49,C64-65,,Rein,Mortalité,17,0.0,,0,0.0
6391,Femme,2021,75+,C64-65,,Rein,Mortalité,20,0.0,,0,0.0
5776,Femme,2016,50-74,C64-65,,Rein,Mortalité,21,0.0,,0,0.0
4351,Homme,2018,00-24,C64-65,,Rein,Mortalité,16,0.0,,0,0.0
5077,Femme,2011,25-49,C64-65,,Rein,Mortalité,19,0.0,,0,0.0
1930,Femme,2018,25-49,C64-65,,Rein,Incidence,21,0.0,,0,0.0
6385,Femme,2016,75+,C64-65,,Rein,Mortalité,19,0.0,,0,0.0
6386,Homme,2017,75+,C64-65,,Rein,Mortalité,19,0.0,,0,0.0
4342,Femme,2010,00-24,C64-65,,Rein,Mortalité,16,0.0,,0,0.0
1176,Homme,2017,00-24,C64-65,,Rein,Incidence,18,0.0,,0,0.0
5081,Femme,2013,25-49,C64-65,,Rein,Mortalité,18,0.0,,0,0.0
3274,Femme,2020,75+,C64-65,,Rein,Incidence,21,0.0,,0,0.0
3271,Femme,2018,75+,C64-65,,Rein,Incidence,22,0.0,,0,0.0
5773,Femme,2012,50-74,C64-65,,Rein,Mortalité,19,0.0,,0,0.0
1180,Homme,2019,00-24,C64-65,,Rein,Incidence,17,0.0,,0,0.0
4346,Femme,2012,00-24,C64-65,,Rein,Mortalité,17,0.0,,0,0.0
6384,Femme,2015,75+,C64-65,,Rein,Mortalité,22,0.0,,0,0.0
6380,Femme,2009,75+,C64-65,,Rein,Mortalité,21,0.0,,0,0.0
5111,Femme,2009,25-49,C70-72,,Système nerveux central,Mortalité,19,0.0,,0,0.0
3297,Femme,2019,75+,C70-72,,Système nerveux central,Incidence,22,0.0,,0,0.0
3295,Femme,2017,75+,C70-72,,Système nerveux central,Incidence,20,0.0,,0,0.0
2638,Femme,2008,50-74,C70-72,,Système nerveux central,Incidence,22,0.0,,0,0.0
1220,Homme,2020,00-24,C70-72,,Système nerveux central,Incidence,18,0.0,,0,0.0
5791,Femme,2011,50-74,C70-72,,Système nerveux central,Mortalité,21,0.0,,0,0.0
6405,Homme,2016,75+,C70-72,,Système nerveux central,Mortalité,20,0.0,,0,0.0
4390,Femme,2021,00-24,C70-72,,Système nerveux central,Mortalité,18,0.0,,0,0.0
2639,Femme,2010,50-74,C70-72,,Système nerveux central,Incidence,22,0.0,,0,0.0
4379,Homme,2009,00-24,C70-72,,Système nerveux central,Mortalité,18,0.0,,0,0.0
4389,Homme,2021,00-24,C70-72,,Système nerveux central,Mortalité,18,0.0,,0,0.0
5112,Homme,2010,25-49,C70-72,,Système nerveux central,Mortalité,19,0.0,,0,0.0
1219,Femme,2018,00-24,C70-72,,Système nerveux central,Incidence,18,0.0,,0,0.0
4388,Homme,2020,00-24,C70-72,,Système nerveux central,Mortalité,18,0.0,,0,0.0
5120,Homme,2018,25-49,C70-72,,Système nerveux central,Mortalité,20,0.0,,0,0.0
6402,Femme,2010,75+,C70-72,,Système nerveux central,Mortalité,21,0.0,,0,0.0
5113,Femme,2010,25-49,C70-72,,Système nerveux central,Mortalité,19,0.0,,0,0.0
1214,Femme,2012,00-24,C70-72,,Système nerveux central,Incidence,19,0.0,,0,0.0
5122,Homme,2019,25-49,C70-72,,Système nerveux central,Mortalité,20,0.0,,0,0.0
4382,Homme,2011,00-24,C70-72,,Système nerveux central,Mortalité,18,0.0,,0,0.0
6307,Homme,2009,75+,C91-95,,Leucémies,Mortalité,15,0.0,,0,0.0
5708,Femme,2009,50-74,C91-95,,Leucémies,Mortalité,19,0.0,,0,0.0
4916,Femme,2018,25-49,C91-95,,Leucémies,Mortalité,10,0.0,,0,0.0
964,Femme,2021,00-24,C91-95,,Leucémies,Incidence,8,0.0,,0,0.0
4909,Homme,2012,25-49,C91-95,,Leucémies,Mortalité,12,0.0,,0,0.0
4169,Femme,2016,00-24,C91-95,,Leucémies,Mortalité,9,0.0,,0,0.0
4920,Homme,2021,25-49,C91-95,,Leucémies,Mortalité,10,0.0,,0,0.0
960,Femme,2008,00-24,C91-95,,Leucémies,Incidence,10,0.0,,0,0.0
4911,Homme,2013,25-49,C91-95,,Leucémies,Mortalité,10,0.0,,0,0.0
4528,Femme,2020,00-24,C91-95,,Leucémies,Mortalité,7,,,0,0.0
6308,Femme,2009,75+,C91-95,,Leucémies,Mortalité,14,0.0,,0,0.0
5709,Homme,2013,50-74,C91-95,,Leucémies,Mortalité,17,0.0,,0,0.0
4912,Femme,2015,25-49,C91-95,,Leucémies,Mortalité,12,0.0,,0,0.0
4985,Femme,2014,25-49,"C88,C90",,Myélomes,Mortalité,14,0.0,,0,0.0
6339,Femme,2015,75+,"C88,C90",,Myélomes,Mortalité,19,0.0,,0,0.0
4982,Femme,2012,25-49,"C88,C90",,Myélomes,Mortalité,15,0.0,,0,0.0
4997,Femme,2021,25-49,"C88,C90",,Myélomes,Mortalité,13,0.0,,0,0.0
1855,Femme,2016,25-49,"C88,C90",,Myélomes,Incidence,17,0.0,,0,0.0
5736,Femme,2017,50-74,"C88,C90",,Myélomes,Mortalité,19,0.0,,0,0.0
4547,Femme,2015,00-24,"C88,C90",,Myélomes,Mortalité,11,,,0,0.0
1046,Homme,2017,00-24,"C88,C90",,Myélomes,Incidence,13,0.0,,0,0.0
1052,Homme,2020,00-24,"C88,C90",,Myélomes,Incidence,11,0.0,,0,0.0
4996,Homme,2021,25-49,"C88,C90",,Myélomes,Mortalité,14,0.0,,0,0.0
1050,Homme,2019,00-24,"C88,C90",,Myélomes,Incidence,12,0.0,,0,0.0
2596,Femme,2010,50-74,"C88,C90",,Myélomes,Incidence,19,0.0,,0,0.0
4979,Homme,2011,25-49,"C88,C90",,Myélomes,Mortalité,13,0.0,,0,0.0
1035,Femme,2011,00-24,"C88,C90",,Myélomes,Incidence,13,0.0,,0,0.0
5732,Femme,2011,50-74,"C88,C90",,Myélomes,Mortalité,19,0.0,,0,0.0
1049,Femme,2018,00-24,"C88,C90",,Myélomes,Incidence,11,0.0,,0,0.0
1856,Homme,2017,25-49,"C88,C90",,Myélomes,Incidence,16,0.0,,0,0.0
1849,Homme,2010,25-49,"C88,C90",,Myélomes,Incidence,17,0.0,,0,0.0
1851,Homme,2012,25-49,"C88,C90",,Myélomes,Incidence,15,0.0,,0,0.0
4984,Femme,2013,25-49,"C88,C90",,Myélomes,Mortalité,13,0.0,,0,0.0
4992,Homme,2019,25-49,"C88,C90",,Myélomes,Mortalité,15,0.0,,0,0.0
1852,Femme,2012,25-49,"C88,C90",,Myélomes,Incidence,18,0.0,,0,0.0
5735,Femme,2015,50-74,"C88,C90",,Myélomes,Mortalité,18,0.0,,0,0.0
1032,Homme,2010,00-24,"C88,C90",,Myélomes,Incidence,14,0.0,,0,0.0
4240,Femme,2011,00-24,"C88,C90",,Myélomes,Mortalité,11,0.0,,0,0.0
3226,Femme,2011,75+,"C88,C90",,Myélomes,Incidence,20,0.0,,0,0.0
4248,Femme,2017,00-24,"C88,C90",,Myélomes,Mortalité,11,0.0,,0,0.0
4977,Homme,2010,25-49,"C88,C90",,Myélomes,Mortalité,14,0.0,,0,0.0
4548,Femme,2020,00-24,"C88,C90",,Myélomes,Mortalité,11,,,0,0.0
1045,Femme,2016,00-24,"C88,C90",,Myélomes,Incidence,13,0.0,,0,0.0
4246,Femme,2016,00-24,"C88,C90",,Myélomes,Mortalité,13,0.0,,0,0.0
1036,Homme,2012,00-24,"C88,C90",,Myélomes,Incidence,13,0.0,,0,0.0
4247,Homme,2017,00-24,"C88,C90",,Myélomes,Mortalité,14,0.0,,0,0.0
4989,Homme,2017,25-49,"C88,C90",,Myélomes,Mortalité,14,0.0,,0,0.0
4253,Homme,2020,00-24,"C88,C90",,Myélomes,Mortalité,11,0.0,,0,0.0
4242,Femme,2012,00-24,"C88,C90",,Myélomes,Mortalité,12,0.0,,0,0.0
4938,Homme,2011,25-49,"C82-86,C96",,LMNH,Mortalité,12,0.0,,0,0.0
1001,Femme,2020,00-24,"C82-86,C96",,LMNH,Incidence,9,0.0,,0,0.0
1000,Femme,2019,00-24,"C82-86,C96",,LMNH,Incidence,12,0.0,,0,0.0
995,Femme,2013,00-24,"C82-86,C96",,LMNH,Incidence,11,0.0,,0,0.0
4942,Femme,2013,25-49,"C82-86,C96",,LMNH,Mortalité,11,0.0,,0,0.0
1842,Femme,2011,25-49,"C82-86,C96",,LMNH,Incidence,16,0.0,,0,0.0
993,Femme,2012,00-24,"C82-86,C96",,LMNH,Incidence,10,0.0,,0,0.0
3218,Homme,2015,75+,"C82-86,C96",,LMNH,Incidence,18,0.0,,0,0.0
4947,Femme,2016,25-49,"C82-86,C96",,LMNH,Mortalité,15,0.0,,0,0.0
4949,Femme,2018,25-49,"C82-86,C96",,LMNH,Mortalité,12,0.0,,0,0.0
4534,Femme,2013,00-24,"C82-86,C96",,LMNH,Mortalité,9,,,0,0.0
4200,Homme,2011,00-24,"C82-86,C96",,LMNH,Mortalité,9,0.0,,0,0.0
4537,Femme,2015,00-24,"C82-86,C96",,LMNH,Mortalité,9,,,0,0.0
4196,Homme,2009,00-24,"C82-86,C96",,LMNH,Mortalité,10,0.0,,0,0.0
4208,Femme,2017,00-24,"C82-86,C96",,LMNH,Mortalité,9,0.0,,0,0.0
4538,Femme,2020,00-24,"C82-86,C96",,LMNH,Mortalité,9,,,0,0.0
1841,Femme,2008,25-49,"C82-86,C96",,LMNH,Incidence,16,0.0,,0,0.0
3215,Femme,2010,75+,"C82-86,C96",,LMNH,Incidence,19,0.0,,0,0.0
4197,Femme,2009,00-24,"C82-86,C96",,LMNH,Mortalité,10,0.0,,0,0.0
4210,Homme,2019,00-24,"C82-86,C96",,LMNH,Mortalité,10,0.0,,0,0.0
5717,Femme,2015,50-74,"C82-86,C96",,LMNH,Mortalité,16,0.0,,0,0.0
1843,Homme,2018,25-49,"C82-86,C96",,LMNH,Incidence,17,0.0,,0,0.0
4945,Homme,2015,25-49,"C82-86,C96",,LMNH,Mortalité,10,0.0,,0,0.0
998,Femme,2016,00-24,"C82-86,C96",,LMNH,Incidence,11,0.0,,0,0.0
4204,Homme,2013,00-24,"C82-86,C96",,LMNH,Mortalité,9,0.0,,0,0.0
5716,Femme,2010,50-74,"C82-86,C96",,LMNH,Mortalité,16,0.0,,0,0.0
990,Femme,2009,00-24,"C82-86,C96",,LMNH,Incidence,12,0.0,,0,0.0
4939,Femme,2011,25-49,"C82-86,C96",,LMNH,Mortalité,13,0.0,,0,0.0
997,Femme,2015,00-24,"C82-86,C96",,LMNH,Incidence,10,0.0,,0,0.0
1624,Homme,2008,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,12,3.0,,1,2.09
3115,Homme,2013,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,16,1.3,,1,30.43
3130,Femme,2019,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,16,1.2,,1,17.91
3131,Femme,2021,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,18,1.2,,1,16.21
3116,Homme,2015,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,12,1.3,,1,27.09
6256,Homme,2014,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,16,1.4,,1,28.44
3129,Homme,2009,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,13,1.2,,1,32.85
3165,Homme,2014,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,13,1.0,,1,28.44
5640,Femme,2021,50-74,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,16,1.1,,1,2.95
3065,Femme,2011,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,10,1.8,,1,22.67
3843,Femme,2020,Tous ages,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,17,0.6,88.0,1,0.28
5639,Femme,2017,50-74,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,15,1.1,,1,3.78
6235,Homme,2015,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,12,1.6,,1,27.09
4752,Homme,2010,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,7,6.7,,1,2.24
3859,Femme,2016,Tous ages,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,19,0.5,43.0,1,0.59
6234,Homme,2013,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,15,1.6,,1,30.43
3844,Femme,2021,Tous ages,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,19,0.6,50.0,1,0.53
6258,Homme,2018,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,15,1.4,,1,22.16
3174,Homme,2017,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,16,0.9,,1,22.97
6198,Femme,2021,75+,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,12,1.8,,1,13.26
4793,Homme,2014,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,5,4.3,,1,1.74
6264,Homme,2019,75+,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,13,1.3,,1,22.23
1698,Homme,2016,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,12,1.8,,1,1.84
1777,Femme,2020,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,10,0.8,,1,1.83
4763,Femme,2010,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,5,5.9,,1,1.84
5628,Femme,2020,50-74,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,13,1.1,,1,3.02
792,Homme,2015,00-24,C16,Tumeur maligne de l'estomac,Estomac,Incidence,3,11.1,,1,1.69
1742,Femme,2012,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,12,1.0,,1,1.9
2547,Femme,2009,50-74,C16,Tumeur maligne de l'estomac,Estomac,Incidence,18,0.5,,1,4.37
1700,Homme,2016,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,13,1.8,,1,1.88
1650,Homme,2018,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,9,2.4,,1,1.91
1778,Femme,2017,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,14,0.8,,1,1.87
3082,Femme,2010,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,12,1.6,,1,24.04
6173,Femme,2011,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,9,2.2,,1,26.01
6164,Femme,2014,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,9,2.3,,1,22.98
4780,Femme,2012,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,7,4.8,,1,1.84
766,Femme,2009,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,1,16.7,,1,2.64
4821,Femme,2011,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,4.0,,1,1.84
1758,Femme,2021,25-49,C25,Tumeur maligne du pancréas,Pancréas,Incidence,15,1.0,,1,1.81
1644,Homme,2012,25-49,C25,Tumeur maligne du pancréas,Pancréas,Incidence,11,2.6,,1,2.14
